,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
fox,4.242640687119285,12.0,0.0,9.0,9.0,0.0,12.0,4.242640687119285,9.273618495495704,0.0,5.0,9.0,5.0,8.602325267042627,9.0,9.055385138137417,0.0,5.656854249492381,0.0,6.0,6.4031242374328485,8.602325267042627,9.899494936611665,8.717797887081348,4.123105625617661,,4.123105625617661,11.180339887498949,10.770329614269007,4.47213595499958,10.0,10.770329614269007,16.30950643030009,4.47213595499958,10.770329614269007,10.04987562112089,5.0990195135927845,10.770329614269007,11.40175425099138,4.123105625617661,7.615773105863909,5.0990195135927845,5.0990195135927845,6.782329983125268,7.3484692283495345,9.0,4.123105625617661,7.3484692283495345,11.224972160321824,3.7416573867739413,7.3484692283495345,8.48528137423857,11.224972160321824,7.3484692283495345,11.789826122551595,11.575836902790225,7.3484692283495345,5.0990195135927845,9.0,6.782329983125268,6.782329983125268,10.392304845413264,9.38083151964686,8.54400374531753,3.605551275463989
guardian,9.899494936611665,9.0,9.0,12.0,12.0,9.0,9.0,9.899494936611665,3.0,12.165525060596439,13.892443989449804,7.280109889280518,5.0,12.0,16.06237840420901,5.656854249492381,12.0,0.0,10.04987562112089,7.0710678118654755,5.0990195135927845,9.899494936611665,12.884098726725126,8.717797887081348,7.3484692283495345,4.123105625617661,,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627,12.0,8.602325267042627,3.0,12.569805089976535,11.661903789690601,11.40175425099138,11.40175425099138,7.211102550927978,5.656854249492381,4.123105625617661,11.180339887498949,10.770329614269007,4.47213595499958,10.0,10.770329614269007,16.30950643030009,4.47213595499958,10.770329614269007,10.04987562112089,5.0990195135927845,10.770329614269007,11.40175425099138,4.123105625617661,7.615773105863909,5.0990195135927845,5.0990195135927845
huffingtonpost,5.656854249492381,0.0,12.0,12.0,12.0,12.0,0.0,5.656854249492381,0.0,5.0,8.602325267042627,0.0,13.892443989449804,8.602325267042627,11.74734012447073,4.242640687119285,13.0,11.74734012447073,8.774964387392123,3.0,4.0,13.892443989449804,8.602325267042627,13.114877048604,11.224972160321824,11.180339887498949,6.0,,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381,0.0,11.74734012447073,12.0,0.0,5.0,7.0710678118654755,0.0,9.899494936611665,9.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627,12.0,8.602325267042627,3.0
independent,12.0,9.0,12.0,12.0,12.0,12.0,9.0,12.0,12.0,9.0,9.899494936611665,9.433981132056603,10.295630140987,3.0,14.247806848775006,6.4031242374328485,8.602325267042627,12.0,5.385164807134504,7.483314773547883,7.615773105863909,12.165525060596439,9.899494936611665,10.488088481701515,3.7416573867739413,10.770329614269007,3.0,4.0,,9.899494936611665,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381,0.0,11.74734012447073,12.0,0.0,5.0,7.0710678118654755,0.0,9.899494936611665,9.0,12.0,10.770329614269007,7.3484692283495345,13.114877048604,9.899494936611665,9.899494936611665,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381,0.0,11.74734012447073,12.0,0.0,5.0,7.0710678118654755
infowars,9.0,12.0,12.0,0.0,0.0,12.0,12.0,9.0,4.242640687119285,0.0,0.0,11.445523142259598,7.0710678118654755,5.0,14.7648230602334,11.74734012447073,12.0,0.0,10.04987562112089,9.0,5.0,9.899494936611665,13.892443989449804,8.717797887081348,7.3484692283495345,4.47213595499958,8.774964387392123,6.0,9.899494936611665,,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627,12.0,8.602325267042627,3.0,0.0,12.0,10.770329614269007,7.3484692283495345,13.114877048604,9.899494936611665,9.899494936611665,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381,0.0,11.74734012447073,12.0
intercept,0.0,12.0,0.0,10.0,10.0,0.0,12.0,0.0,9.899494936611665,9.273618495495704,12.0,9.0,12.165525060596439,7.0710678118654755,11.74734012447073,12.0,8.602325267042627,5.0,9.433981132056603,3.0,3.0,0.0,12.165525060596439,13.114877048604,8.48528137423857,10.0,12.0,9.0,4.0,8.602325267042627,,8.54400374531753,7.280109889280518,7.280109889280518,5.0,3.0,0.0,7.483314773547883,9.0,3.0,6.4031242374328485,9.0,14.177446878757825,3.0,9.0,10.295630140987,6.4031242374328485,9.0,7.280109889280518,0.0,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916
jacobinmag,9.0,12.0,10.0,12.0,12.0,10.0,12.0,9.0,5.656854249492381,3.0,0.0,0.0,6.4031242374328485,0.0,12.884098726725126,0.0,3.0,7.0710678118654755,8.774964387392123,6.4031242374328485,7.280109889280518,7.280109889280518,9.899494936611665,16.0312195418814,11.224972160321824,10.770329614269007,0.0,10.04987562112089,6.0,8.602325267042627,8.54400374531753,,6.782329983125268,10.392304845413264,7.615773105863909,7.615773105863909,0.0,2.0,5.0,7.810249675906654,4.0,8.0,4.0,4.0,12.083045973594572,8.0,4.0,6.4031242374328485,5.0990195135927845,4.0,7.615773105863909,5.0,3.0,9.0,9.0,3.0,4.123105625617661,9.0,8.54400374531753,7.280109889280518,7.280109889280518,5.0,3.0,0.0,7.483314773547883
jpost,12.0,0.0,12.0,8.48528137423857,8.48528137423857,12.0,0.0,12.0,12.0,0.0,12.165525060596439,5.0,9.899494936611665,9.899494936611665,14.177446878757825,5.0,5.656854249492381,0.0,10.04987562112089,9.0,6.0,2.0,0.0,13.490737563232042,7.3484692283495345,16.30950643030009,8.94427190999916,0.0,9.0,8.0,7.280109889280518,6.782329983125268,,11.180339887498949,9.539392014169456,6.4031242374328485,5.0,5.0,10.63014581273465,9.219544457292887,7.615773105863909,6.48074069840786,13.892443989449804,7.0,8.54400374531753,13.892443989449804,15.84297951775486,7.0,13.892443989449804,16.97056274847714,13.892443989449804,13.892443989449804,5.0,7.615773105863909,5.0,8.0,4.0,4.0,8.0,7.211102550927978,6.782329983125268,10.392304845413264,7.615773105863909,7.615773105863909,0.0
lewrockwell,12.0,10.0,8.48528137423857,8.602325267042627,8.602325267042627,8.48528137423857,10.0,12.0,9.0,12.0,5.0,13.892443989449804,9.0,9.0,12.0,7.0710678118654755,11.40175425099138,9.899494936611665,13.638181696985855,14.177446878757825,6.0,5.0,7.280109889280518,13.114877048604,11.789826122551595,4.47213595499958,12.0,12.0,10.04987562112089,6.0,7.280109889280518,10.392304845413264,11.180339887498949,,7.0710678118654755,3.1622776601683795,12.083045973594572,12.884098726725126,12.0,12.0,5.830951894845301,5.0990195135927845,5.385164807134504,11.704699910719626,8.602325267042627,7.0710678118654755,9.486832980505138,8.602325267042627,15.427248620541512,7.0710678118654755,8.602325267042627,7.0,2.0,8.602325267042627,12.0,5.385164807134504,10.63014581273465,7.615773105863909,7.0,13.892443989449804,13.892443989449804,7.0,11.180339887498949,9.539392014169456,6.4031242374328485
mintpress,12.0,12.0,8.602325267042627,13.892443989449804,13.892443989449804,8.602325267042627,12.0,12.0,0.0,4.242640687119285,9.0,8.602325267042627,7.280109889280518,5.0,13.0,0.0,8.94427190999916,9.0,11.874342087037917,3.0,4.47213595499958,7.810249675906654,7.615773105863909,6.782329983125268,11.575836902790225,10.770329614269007,16.06237840420901,5.656854249492381,0.0,3.0,5.0,7.615773105863909,9.539392014169456,7.0710678118654755,,8.48528137423857,14.696938456699069,15.362291495737216,4.242640687119285,10.0,9.273618495495704,9.273618495495704,9.38083151964686,10.392304845413264,12.36931687685298,7.280109889280518,8.48528137423857,14.696938456699069,7.483314773547883,8.48528137423857,5.477225575051661,14.696938456699069,8.48528137423857,12.529964086141668,13.490737563232042,8.48528137423857,9.273618495495704,12.36931687685298,13.0,5.830951894845301,5.385164807134504,7.0710678118654755,8.602325267042627,8.602325267042627,7.0710678118654755
motherjones,0.0,8.48528137423857,13.892443989449804,4.0,4.0,13.892443989449804,8.48528137423857,0.0,9.0,9.899494936611665,0.0,9.899494936611665,0.0,5.0,8.602325267042627,9.899494936611665,5.656854249492381,8.94427190999916,10.04987562112089,9.0,6.0,4.0,7.0710678118654755,8.54400374531753,7.3484692283495345,10.04987562112089,0.0,0.0,12.0,8.774964387392123,3.0,7.615773105863909,6.4031242374328485,3.1622776601683795,8.48528137423857,,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627,12.0,8.602325267042627,3.0,14.352700094407323,13.45362404707371,9.38083151964686,12.36931687685298,14.696938456699069
msnbc,10.0,8.602325267042627,4.0,9.0,9.0,4.0,8.602325267042627,10.0,12.0,5.656854249492381,9.273618495495704,0.0,9.433981132056603,13.892443989449804,12.0,9.0,9.848857801796104,12.0,4.123105625617661,10.295630140987,12.727922061357855,8.0,7.280109889280518,0.0,5.0990195135927845,5.0990195135927845,12.0,11.74734012447073,5.656854249492381,12.0,0.0,0.0,5.0,12.083045973594572,14.696938456699069,12.0,,2.0,10.0,10.0,2.0,4.0,9.695359714832659,8.48528137423857,7.615773105863909,7.615773105863909,6.0,4.0,1.0,7.810249675906654,10.0,2.0,7.211102550927978,10.0,14.7648230602334,2.0,10.0,11.180339887498949,7.0710678118654755,10.0,7.615773105863909,1.0,14.696938456699069,7.0710678118654755,7.0
nationalreview,12.0,13.892443989449804,9.0,12.0,12.0,9.0,13.892443989449804,12.0,12.0,12.0,3.0,12.0,11.445523142259598,10.295630140987,8.602325267042627,16.06237840420901,9.055385138137417,16.06237840420901,7.483314773547883,6.4031242374328485,6.0,4.0,4.123105625617661,7.615773105863909,9.0,10.770329614269007,13.0,12.0,0.0,0.0,7.483314773547883,2.0,5.0,12.884098726725126,15.362291495737216,12.0,2.0,,9.0,12.0,0.0,0.0,12.0,10.770329614269007,7.3484692283495345,13.114877048604,9.899494936611665,9.899494936611665,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381,0.0,11.74734012447073,12.0,0.0,5.0,7.0710678118654755,0.0,9.899494936611665,9.0,2.0
nbc,8.48528137423857,4.0,12.0,0.0,0.0,12.0,4.0,8.48528137423857,12.0,9.0,0.0,0.0,9.0,7.0710678118654755,3.0,11.74734012447073,5.656854249492381,0.0,12.0,9.0,6.0,4.0,9.899494936611665,7.0710678118654755,6.782329983125268,11.40175425099138,8.602325267042627,0.0,11.74734012447073,8.94427190999916,9.0,5.0,10.63014581273465,12.0,4.242640687119285,0.0,10.0,9.0,,8.0,3.0,0.0,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627,12.0,8.602325267042627
newyorker,8.602325267042627,9.0,0.0,0.0,0.0,0.0,9.0,8.602325267042627,0.0,0.0,12.0,12.165525060596439,0.0,12.165525060596439,5.0,14.247806848775006,4.242640687119285,12.0,5.656854249492381,7.280109889280518,7.810249675906654,12.083045973594572,8.602325267042627,7.280109889280518,6.782329983125268,4.123105625617661,12.0,5.0,12.0,12.0,3.0,7.810249675906654,9.219544457292887,12.0,10.0,4.47213595499958,10.0,12.0,8.0,,7.0,8.0,3.0,0.0,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0,13.0,8.602325267042627
npr,13.892443989449804,12.0,0.0,12.0,12.0,0.0,12.0,13.892443989449804,10.0,9.0,4.242640687119285,5.0,5.0,6.4031242374328485,7.0710678118654755,14.7648230602334,6.4031242374328485,13.0,0.0,0.0,5.0990195135927845,8.0,4.242640687119285,4.123105625617661,10.392304845413264,7.615773105863909,8.602325267042627,7.0710678118654755,0.0,16.06237840420901,6.4031242374328485,4.0,7.615773105863909,5.830951894845301,9.273618495495704,11.224972160321824,2.0,0.0,3.0,7.0,,7.0710678118654755,7.0,8.0,3.0,0.0,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0,8.774964387392123,12.0,0.0,8.94427190999916,12.0,16.06237840420901,0.0,12.0
nypost,4.0,0.0,12.0,10.770329614269007,10.770329614269007,12.0,0.0,4.0,12.0,12.0,9.899494936611665,9.0,13.892443989449804,9.899494936611665,0.0,11.74734012447073,11.74734012447073,8.602325267042627,11.74734012447073,10.04987562112089,6.0,4.0,9.899494936611665,9.899494936611665,9.38083151964686,5.0990195135927845,3.0,0.0,5.0,0.0,9.0,8.0,6.48074069840786,5.0990195135927845,9.273618495495704,8.717797887081348,4.0,0.0,0.0,8.0,7.0710678118654755,,12.36931687685298,5.385164807134504,7.615773105863909,5.0,0.0,3.0,9.0,9.0,3.0,4.123105625617661,9.0,8.54400374531753,7.280109889280518,7.280109889280518,5.0,3.0,0.0,7.483314773547883,9.0,3.0,6.4031242374328485,9.0,14.177446878757825
nytimes,9.0,0.0,10.770329614269007,7.3484692283495345,7.3484692283495345,10.770329614269007,0.0,9.0,8.48528137423857,12.0,5.656854249492381,0.0,8.602325267042627,9.0,9.899494936611665,12.884098726725126,12.0,12.0,12.0,8.774964387392123,7.0710678118654755,6.4031242374328485,12.884098726725126,8.602325267042627,8.54400374531753,5.0990195135927845,12.569805089976535,9.899494936611665,7.0710678118654755,12.0,14.177446878757825,4.0,13.892443989449804,5.385164807134504,9.38083151964686,8.602325267042627,9.695359714832659,12.0,12.0,3.0,7.0,12.36931687685298,,12.0,8.48528137423857,8.602325267042627,13.892443989449804,4.0,9.0,12.0,0.0,0.0,12.0,10.770329614269007,7.3484692283495345,13.114877048604,9.899494936611665,9.899494936611665,4.0,6.0,9.0,10.04987562112089,0.0,12.0,5.656854249492381
opednews,12.0,12.0,7.3484692283495345,13.114877048604,13.114877048604,7.3484692283495345,12.0,12.0,8.602325267042627,12.0,12.0,9.273618495495704,9.899494936611665,7.280109889280518,9.0,14.177446878757825,0.0,8.602325267042627,0.0,5.385164807134504,3.0,5.0990195135927845,8.602325267042627,4.242640687119285,3.605551275463989,6.782329983125268,11.661903789690601,9.0,0.0,13.0,3.0,4.0,7.0,11.704699910719626,10.392304845413264,8.602325267042627,8.48528137423857,10.770329614269007,12.0,0.0,8.0,5.385164807134504,12.0,,1.0,3.0,12.36931687685298,5.385164807134504,7.615773105863909,5.0,0.0,3.0,9.0,9.0,3.0,4.123105625617661,9.0,8.54400374531753,7.280109889280518,7.280109889280518,5.0,3.0,0.0,7.483314773547883,9.0
pjmedia,0.0,10.770329614269007,13.114877048604,9.899494936611665,9.899494936611665,13.114877048604,10.770329614269007,0.0,13.892443989449804,0.0,9.0,3.0,0.0,0.0,5.0,12.0,5.0,3.0,5.0,10.04987562112089,7.483314773547883,4.0,9.899494936611665,9.899494936611665,13.114877048604,7.3484692283495345,11.40175425099138,4.47213595499958,9.899494936611665,8.602325267042627,9.0,12.083045973594572,8.54400374531753,8.602325267042627,12.36931687685298,8.0,7.615773105863909,7.3484692283495345,0.0,12.0,3.0,7.615773105863909,8.48528137423857,1.0,,12.0,2.0,0.0,14.696938456699069,7.0710678118654755,7.0,8.0,3.0,0.0,12.0,12.0,0.0,4.47213595499958,11.224972160321824,8.717797887081348,8.602325267042627,8.602325267042627,8.0,6.0,3.0
propublica,0.0,7.3484692283495345,9.899494936611665,9.899494936611665,9.899494936611665,9.899494936611665,7.3484692283495345,0.0,4.0,10.0,0.0,0.0,12.0,9.433981132056603,5.0,13.0,7.0710678118654755,5.656854249492381,7.0710678118654755,9.433981132056603,9.0,7.615773105863909,13.892443989449804,12.884098726725126,8.717797887081348,9.0,11.40175425099138,11.224972160321824,9.0,12.0,10.295630140987,8.0,13.892443989449804,7.0710678118654755,7.280109889280518,6.0,7.615773105863909,13.114877048604,4.47213595499958,12.0,0.0,5.0,8.602325267042627,3.0,12.0,,8.94427190999916,5.656854249492381,7.211102550927978,8.94427190999916,7.483314773547883,9.486832980505138,8.54400374531753,4.0,6.4031242374328485,8.94427190999916,5.656854249492381,5.656854249492381,8.94427190999916,10.0,3.7416573867739413,8.717797887081348,4.242640687119285,4.242640687119285,4.0
psychologytoday,12.0,13.114877048604,9.899494936611665,4.0,4.0,9.899494936611665,13.114877048604,12.0,9.0,12.0,9.0,12.0,0.0,11.445523142259598,13.892443989449804,8.602325267042627,0.0,11.40175425099138,0.0,8.774964387392123,3.0,5.0,12.165525060596439,8.602325267042627,8.717797887081348,4.123105625617661,7.211102550927978,8.717797887081348,12.0,8.602325267042627,6.4031242374328485,4.0,15.84297951775486,9.486832980505138,8.48528137423857,3.0,6.0,9.899494936611665,11.224972160321824,0.0,12.0,0.0,13.892443989449804,12.36931687685298,2.0,8.94427190999916,,8.602325267042627,8.602325267042627,9.899494936611665,7.615773105863909,8.602325267042627,9.273618495495704,12.0,5.0,7.615773105863909,7.280109889280518,8.602325267042627,9.899494936611665,9.899494936611665,8.602325267042627,11.40175425099138,5.0990195135927845,6.782329983125268,0.0
rawstory,10.770329614269007,9.899494936611665,4.0,6.0,6.0,4.0,9.899494936611665,10.770329614269007,12.0,8.48528137423857,12.0,4.242640687119285,12.165525060596439,9.0,10.295630140987,12.0,9.899494936611665,8.94427190999916,9.899494936611665,10.04987562112089,6.4031242374328485,3.0,9.899494936611665,9.899494936611665,13.114877048604,7.3484692283495345,5.656854249492381,8.602325267042627,10.770329614269007,3.0,9.0,6.4031242374328485,7.0,8.602325267042627,14.696938456699069,8.774964387392123,4.0,9.899494936611665,8.717797887081348,4.47213595499958,12.0,3.0,4.0,5.385164807134504,0.0,5.656854249492381,8.602325267042627,,9.486832980505138,9.486832980505138,9.486832980505138,4.242640687119285,7.615773105863909,9.486832980505138,7.3484692283495345,8.94427190999916,9.848857801796104,3.1622776601683795,6.708203932499369,9.486832980505138,4.242640687119285,4.242640687119285,9.486832980505138,9.899494936611665,4.242640687119285
redstate,7.3484692283495345,9.899494936611665,6.0,9.0,9.0,6.0,9.899494936611665,7.3484692283495345,0.0,8.602325267042627,12.0,9.899494936611665,5.0,0.0,7.0710678118654755,8.602325267042627,9.0,5.656854249492381,9.0,13.638181696985855,9.0,7.280109889280518,0.0,13.892443989449804,10.488088481701515,11.224972160321824,4.123105625617661,8.602325267042627,7.3484692283495345,0.0,7.280109889280518,5.0990195135927845,13.892443989449804,15.427248620541512,7.483314773547883,12.0,1.0,4.0,8.602325267042627,11.224972160321824,0.0,9.0,9.0,7.615773105863909,14.696938456699069,7.211102550927978,8.602325267042627,9.486832980505138,,3.0,0.0,0.0,0.0,12.0,2.0,0.0,14.696938456699069,7.0710678118654755,7.0,8.0,3.0,0.0,12.0,12.0,0.0
reuters,13.114877048604,4.0,9.0,10.04987562112089,10.04987562112089,9.0,4.0,13.114877048604,0.0,13.892443989449804,12.0,5.656854249492381,9.0,5.0,12.165525060596439,3.0,16.06237840420901,9.848857801796104,8.94427190999916,11.874342087037917,14.177446878757825,6.0,7.280109889280518,12.165525060596439,8.717797887081348,3.7416573867739413,11.180339887498949,8.0,13.114877048604,12.0,0.0,4.0,16.97056274847714,7.0710678118654755,8.48528137423857,0.0,7.810249675906654,6.0,8.602325267042627,8.717797887081348,4.47213595499958,9.0,12.0,5.0,7.0710678118654755,8.94427190999916,9.899494936611665,9.486832980505138,3.0,,0.0,9.0,12.0,12.0,12.0,0.0,10.0,12.0,8.48528137423857,8.602325267042627,13.892443989449804,4.0,9.0,12.0,0.0
rt,9.899494936611665,6.0,10.04987562112089,0.0,0.0,10.04987562112089,6.0,9.899494936611665,12.0,4.0,0.0,12.0,0.0,13.892443989449804,6.4031242374328485,5.0,11.74734012447073,9.055385138137417,12.0,10.04987562112089,3.0,6.0,2.0,9.899494936611665,13.114877048604,7.3484692283495345,10.770329614269007,6.0,9.899494936611665,10.770329614269007,12.0,7.615773105863909,13.892443989449804,8.602325267042627,5.477225575051661,8.94427190999916,10.0,9.0,8.0,8.602325267042627,11.224972160321824,3.0,0.0,0.0,7.0,7.483314773547883,7.615773105863909,9.486832980505138,0.0,0.0,,6.0,3.0,6.0,9.0,9.0,9.0,3.0,7.0,9.0,9.0,6.4031242374328485,11.40175425099138,1.0,6.0
shadowproof,9.899494936611665,9.0,0.0,12.0,12.0,0.0,9.0,9.899494936611665,10.770329614269007,9.0,10.0,9.0,9.273618495495704,8.602325267042627,9.899494936611665,7.0710678118654755,14.247806848775006,5.656854249492381,16.06237840420901,4.123105625617661,9.0,4.47213595499958,5.0,0.0,16.0312195418814,8.48528137423857,4.47213595499958,3.0,9.899494936611665,7.3484692283495345,12.0,5.0,13.892443989449804,7.0,14.696938456699069,12.0,2.0,10.04987562112089,6.0,8.602325267042627,8.717797887081348,4.123105625617661,0.0,3.0,8.0,9.486832980505138,8.602325267042627,4.242640687119285,0.0,9.0,6.0,,7.874007874011811,6.4031242374328485,9.273618495495704,6.4031242374328485,7.874007874011811,7.874007874011811,7.874007874011811,9.273618495495704,6.782329983125268,7.874007874011811,8.602325267042627,11.045361017187261,5.196152422706632
slate,4.0,10.04987562112089,12.0,5.656854249492381,5.656854249492381,12.0,10.04987562112089,4.0,7.3484692283495345,12.0,12.0,0.0,3.0,9.899494936611665,9.0,0.0,14.7648230602334,4.242640687119285,0.0,7.483314773547883,10.295630140987,6.0,7.810249675906654,7.280109889280518,13.490737563232042,11.224972160321824,10.0,8.774964387392123,4.0,13.114877048604,0.0,3.0,5.0,2.0,8.48528137423857,16.06237840420901,7.211102550927978,0.0,3.0,8.0,8.602325267042627,9.0,12.0,9.0,3.0,8.54400374531753,9.273618495495704,7.615773105863909,0.0,12.0,3.0,7.874007874011811,,5.656854249492381,12.0,9.0,0.0,9.0,12.0,12.0,12.0,0.0,10.0,12.0,8.48528137423857
snopes,6.0,0.0,5.656854249492381,0.0,0.0,5.656854249492381,0.0,6.0,13.114877048604,0.0,8.48528137423857,9.0,0.0,0.0,7.280109889280518,9.899494936611665,11.74734012447073,6.4031242374328485,12.0,12.0,6.4031242374328485,12.727922061357855,4.0,7.615773105863909,13.114877048604,7.3484692283495345,10.770329614269007,12.0,6.0,9.899494936611665,4.47213595499958,9.0,7.615773105863909,8.602325267042627,12.529964086141668,0.0,10.0,12.0,8.774964387392123,6.0,8.602325267042627,8.54400374531753,10.770329614269007,9.0,0.0,4.0,12.0,9.486832980505138,12.0,12.0,6.0,6.4031242374328485,5.656854249492381,,7.280109889280518,6.4031242374328485,3.0,0.0,9.0,0.0,3.0,3.0,3.0,9.0,1.0
spectator,9.0,12.0,0.0,11.74734012447073,11.74734012447073,0.0,12.0,9.0,9.899494936611665,0.0,8.602325267042627,12.0,12.0,12.0,0.0,9.0,12.884098726725126,11.74734012447073,13.0,5.656854249492381,9.0,6.0,8.0,7.0710678118654755,6.782329983125268,11.789826122551595,16.30950643030009,0.0,9.0,9.899494936611665,11.224972160321824,9.0,5.0,12.0,13.490737563232042,12.0,14.7648230602334,5.656854249492381,12.0,3.0,8.0,7.280109889280518,7.3484692283495345,3.0,12.0,6.4031242374328485,5.0,7.3484692283495345,2.0,12.0,9.0,9.273618495495704,12.0,7.280109889280518,,3.605551275463989,7.280109889280518,4.123105625617661,7.0,4.0,5.0,4.0,7.0,7.0,7.0
time,10.04987562112089,5.656854249492381,11.74734012447073,12.0,12.0,11.74734012447073,5.656854249492381,10.04987562112089,9.899494936611665,12.0,13.892443989449804,12.0,4.242640687119285,0.0,9.433981132056603,5.0,14.177446878757825,12.0,8.602325267042627,0.0,7.280109889280518,6.0,4.0,7.280109889280518,8.54400374531753,11.575836902790225,4.47213595499958,8.94427190999916,10.04987562112089,4.0,8.717797887081348,3.0,8.0,5.385164807134504,8.48528137423857,13.0,2.0,0.0,0.0,8.774964387392123,6.0,7.280109889280518,13.114877048604,4.123105625617661,12.0,8.94427190999916,7.615773105863909,8.94427190999916,0.0,0.0,9.0,6.4031242374328485,9.0,6.4031242374328485,3.605551275463989,,2.0,10.295630140987,10.295630140987,10.0,2.0,3.605551275463989,12.165525060596439,3.605551275463989,2.0
townhall,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,4.0,10.770329614269007,4.0,12.0,9.899494936611665,12.165525060596439,11.445523142259598,5.0,12.0,0.0,12.0,11.74734012447073,0.0,7.810249675906654,4.0,4.123105625617661,0.0,7.3484692283495345,10.770329614269007,12.0,0.0,6.0,8.602325267042627,4.123105625617661,4.0,10.63014581273465,9.273618495495704,8.602325267042627,10.0,11.74734012447073,8.94427190999916,12.0,3.0,5.0,9.899494936611665,9.0,0.0,5.656854249492381,7.280109889280518,9.848857801796104,14.696938456699069,10.0,9.0,7.874007874011811,0.0,3.0,7.280109889280518,2.0,,0.0,12.0,4.242640687119285,9.899494936611665,5.656854249492381,12.0,9.0,0.0
truthdig,12.0,11.74734012447073,0.0,5.0,5.0,0.0,11.74734012447073,12.0,6.0,7.3484692283495345,9.0,0.0,5.656854249492381,5.0,9.0,13.892443989449804,13.0,5.0,8.602325267042627,12.0,10.04987562112089,5.0990195135927845,12.083045973594572,9.899494936611665,7.615773105863909,5.0990195135927845,10.04987562112089,16.06237840420901,12.0,9.0,8.602325267042627,9.0,4.0,7.615773105863909,12.36931687685298,12.0,11.180339887498949,12.0,12.0,0.0,8.774964387392123,3.0,9.899494936611665,8.54400374531753,4.47213595499958,5.656854249492381,8.602325267042627,3.1622776601683795,7.0710678118654755,12.0,3.0,7.874007874011811,9.0,0.0,4.123105625617661,10.295630140987,0.0,,9.0,12.0,0.0,9.486832980505138,8.602325267042627,8.94427190999916,0.0
usatoday,5.656854249492381,12.0,5.0,7.0710678118654755,7.0710678118654755,5.0,12.0,5.656854249492381,9.0,13.114877048604,12.0,10.0,12.0,9.0,0.0,10.295630140987,8.602325267042627,7.0710678118654755,3.0,0.0,8.774964387392123,6.0,8.0,8.602325267042627,7.0710678118654755,9.0,5.0990195135927845,0.0,5.656854249492381,10.04987562112089,8.0,8.54400374531753,8.0,7.0,13.0,8.602325267042627,7.0710678118654755,0.0,16.06237840420901,8.94427190999916,12.0,0.0,4.0,7.280109889280518,11.224972160321824,8.94427190999916,9.899494936611665,6.708203932499369,7.0,8.48528137423857,7.0,7.874007874011811,12.0,9.0,7.0,10.295630140987,12.0,9.0,,9.273618495495704,3.0,0.0,12.0,4.242640687119285,9.899494936611665
