,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
buzzfeed,10.0,53.74011537017761,55.937465083787984,15.0,15.0,55.937465083787984,53.74011537017761,10.0,49.39635614091387,58.69412236331676,,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285,46.216880033165374,49.39635614091387,57.89645930452051,7.0,57.175169435691224,10.0,12.36931687685298,55.794264938253285,53.74011537017761,16.0,55.937465083787984,15.0,7.0,15.0,55.794264938253285,57.175169435691224,57.89645930452051,7.0,56.07138307550475,8.06225774829855,56.07138307550475,58.146367040426526,55.794264938253285,3.605551275463989,7.0,12.36931687685298,16.0,7.0,16.0,46.14108798023731,4.242640687119285,20.0,12.649110640673518,12.649110640673518,56.07138307550475,10.198039027185569,49.48737212663449,15.0,15.0,15.0,57.89645930452051,15.0,58.59180830116101,16.0,42.42640687119285
canary,12.36931687685298,16.0,15.0,7.0,7.0,15.0,16.0,12.36931687685298,57.89645930452051,5.0,16.0,,15.0,58.69412236331676,1.0,4.242640687119285,0.0,49.39635614091387,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285,46.216880033165374,49.39635614091387,57.89645930452051,7.0,57.175169435691224,10.0,12.36931687685298,55.794264938253285,53.74011537017761,16.0,55.937465083787984,15.0,7.0,15.0,55.794264938253285,57.175169435691224,57.89645930452051,7.0,56.07138307550475,8.06225774829855,56.07138307550475,58.146367040426526,55.794264938253285,3.605551275463989,7.0,12.36931687685298,16.0,7.0,16.0,46.14108798023731,4.242640687119285,20.0,12.649110640673518,12.649110640673518,56.07138307550475,10.198039027185569,49.48737212663449,15.0
cbs,55.794264938253285,55.937465083787984,7.0,15.0,15.0,7.0,55.937465083787984,55.794264938253285,7.0,1.0,12.36931687685298,15.0,,1.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,49.39635614091387,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285,46.216880033165374,49.39635614091387,57.89645930452051,7.0,57.175169435691224,10.0,12.36931687685298,55.794264938253285,53.74011537017761,16.0,55.937465083787984,15.0,7.0,15.0,55.794264938253285,57.175169435691224,57.89645930452051,7.0,56.07138307550475,8.06225774829855,56.07138307550475,58.146367040426526,55.794264938253285,3.605551275463989,7.0,12.36931687685298,16.0,7.0,16.0,46.14108798023731
cnbc,53.74011537017761,15.0,15.0,55.794264938253285,55.794264938253285,15.0,15.0,53.74011537017761,57.175169435691224,4.242640687119285,15.0,58.69412236331676,1.0,,4.242640687119285,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,49.39635614091387,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285,46.216880033165374,49.39635614091387,57.89645930452051,7.0,57.175169435691224,10.0,12.36931687685298,55.794264938253285,53.74011537017761,16.0,55.937465083787984,15.0,7.0,15.0,55.794264938253285,57.175169435691224,57.89645930452051,7.0,56.07138307550475,8.06225774829855,56.07138307550475
cnn,16.0,7.0,55.794264938253285,57.175169435691224,57.175169435691224,55.794264938253285,7.0,16.0,10.0,46.216880033165374,59.39696961966999,1.0,1.0,4.242640687119285,,56.64803615307419,58.770741019660456,56.639209034025185,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,49.39635614091387,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285,46.216880033165374,49.39635614091387,57.89645930452051,7.0,57.175169435691224,10.0,12.36931687685298,55.794264938253285,53.74011537017761,16.0,55.937465083787984
commondreams,55.937465083787984,15.0,57.175169435691224,57.89645930452051,57.89645930452051,57.175169435691224,15.0,55.937465083787984,12.36931687685298,49.39635614091387,56.71860364994893,4.242640687119285,16.0,0.0,56.64803615307419,,44.598206241955516,27.0,23.194827009486403,26.0,56.639209034025185,56.64803615307419,56.64803615307419,56.639209034025185,58.59180830116101,55.90169943749474,56.64803615307419,58.770741019660456,56.639209034025185,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,49.39635614091387,16.0,12.36931687685298,15.0,59.39696961966999,56.71860364994893,58.69412236331676,5.0,1.0,4.242640687119285
conversation,15.0,55.794264938253285,57.89645930452051,7.0,7.0,57.89645930452051,55.794264938253285,15.0,55.794264938253285,57.89645930452051,58.69412236331676,0.0,59.39696961966999,0.0,58.770741019660456,44.598206241955516,,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,62.321745803531535,26.0,27.0,27.0,26.0,11.0,44.598206241955516,27.0,23.194827009486403,26.0,56.639209034025185,56.64803615307419,56.64803615307419,56.639209034025185,58.59180830116101,55.90169943749474,56.64803615307419,58.770741019660456,56.639209034025185,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,15.0,58.69412236331676,1.0
counterpunch,7.0,57.175169435691224,7.0,56.07138307550475,56.07138307550475,7.0,57.175169435691224,7.0,53.74011537017761,7.0,5.0,49.39635614091387,0.0,1.0,56.639209034025185,27.0,55.794264938253285,,45.617978911828175,41.30375285612676,21.02379604162864,46.06517122512408,44.48595283907045,45.617978911828175,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,62.321745803531535,26.0,27.0,27.0,26.0,11.0,44.598206241955516,27.0,23.194827009486403,26.0,56.639209034025185,56.64803615307419,56.64803615307419,56.639209034025185,58.59180830116101,55.90169943749474,56.64803615307419,58.770741019660456,56.639209034025185,1.0,1.0,0.0,15.0,58.69412236331676,1.0,4.242640687119285,0.0,0.0,1.0,16.0
dailycaller,15.0,57.89645930452051,56.07138307550475,8.06225774829855,8.06225774829855,56.07138307550475,57.89645930452051,15.0,16.0,57.175169435691224,1.0,16.0,5.0,16.0,1.0,23.194827009486403,56.04462507680822,45.617978911828175,,56.78027826631356,56.71860364994893,57.89645930452051,53.74011537017761,56.78027826631356,58.69412236331676,56.71860364994893,43.04648650006177,41.43669871020132,42.95346318982906,45.617978911828175,46.06517122512408,46.06517122512408,45.617978911828175,41.30375285612676,21.02379604162864,46.06517122512408,44.48595283907045,45.617978911828175,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,62.321745803531535,26.0,27.0,27.0,26.0,11.0,44.598206241955516,27.0,23.194827009486403,26.0,56.639209034025185,56.64803615307419,56.64803615307419,56.639209034025185,58.59180830116101,55.90169943749474
dailykos,55.794264938253285,7.0,8.06225774829855,56.07138307550475,56.07138307550475,8.06225774829855,7.0,55.794264938253285,55.937465083787984,10.0,4.242640687119285,12.36931687685298,1.0,59.39696961966999,1.0,26.0,53.749418601506754,41.30375285612676,56.78027826631356,,53.41348144429457,53.41348144429457,52.630789467763066,42.01190307520001,9.0,53.41348144429457,50.41825066382212,52.630789467763066,41.641325627314025,5.0,61.1310068623117,3.0,56.71860364994893,56.78027826631356,56.78027826631356,56.71860364994893,57.89645930452051,53.74011537017761,56.78027826631356,58.69412236331676,56.71860364994893,43.04648650006177,41.43669871020132,42.95346318982906,45.617978911828175,46.06517122512408,46.06517122512408,45.617978911828175,41.30375285612676,21.02379604162864,46.06517122512408,44.48595283907045,45.617978911828175,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,62.321745803531535
