,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
bloomberg,100.0,78.66851810318029,100.0,88.43137966543131,88.43137966543131,100.0,78.66851810318029,100.0,55.917635975515644,79.17648339777637,100.0,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547,57.39982205906211,67.85671799335888,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131,53.609976705740166,63.125306229268496,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384,54.48369000704547,52.92267966487727,77.09530031487091,97.68627593308626,57.21174088873189,54.48369000704547,63.125306229268496,55.917635975515644,100.0,55.917635975515644,81.4902074646901,97.68627593308626,57.39982205906211,88.43137966543131,97.68627593308626,88.43137966543131,56.90009613627778,54.48369000704547,95.37255186617253,100.0,58.80531416156176,65.52628782920067,57.39982205906211
breitbart,57.46270058476025,77.09530031487091,88.43137966543131,97.68627593308626,97.68627593308626,88.43137966543131,77.09530031487091,57.46270058476025,57.46270058476025,74.44408238678304,76.74736090592295,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547,57.39982205906211,67.85671799335888,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131,53.609976705740166,63.125306229268496,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384,54.48369000704547,52.92267966487727,77.09530031487091,97.68627593308626,57.21174088873189,54.48369000704547,63.125306229268496,55.917635975515644,100.0,55.917635975515644,81.4902074646901,97.68627593308626,57.39982205906211,88.43137966543131,97.68627593308626,88.43137966543131
businessinsider,57.46270058476025,100.0,97.68627593308626,54.48369000704547,54.48369000704547,97.68627593308626,100.0,57.46270058476025,65.52628782920067,74.44408238678304,97.68627593308626,94.82635570520361,100.0,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547,57.39982205906211,67.85671799335888,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131,53.609976705740166,63.125306229268496,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384,54.48369000704547,52.92267966487727,77.09530031487091,97.68627593308626,57.21174088873189,54.48369000704547,63.125306229268496,55.917635975515644
buzzfeed,78.66851810318029,88.43137966543131,54.48369000704547,57.39982205906211,57.39982205906211,54.48369000704547,88.43137966543131,78.66851810318029,54.48369000704547,95.37255186617253,94.82635570520361,79.17648339777637,100.0,100.0,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547,57.39982205906211,67.85671799335888,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131,53.609976705740166,63.125306229268496,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0
canary,77.09530031487091,97.68627593308626,57.39982205906211,67.85671799335888,67.85671799335888,57.39982205906211,97.68627593308626,77.09530031487091,100.0,57.21174088873189,65.60401895893501,74.44408238678304,79.17648339777637,96.72790004498155,100.0,63.125306229268496,61.98163410126261,65.83827354181504,96.72790004498155,76.74736090592295,96.72790004498155,94.82635570520361,76.74736090592295,72.23531119703514,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547,57.39982205906211,67.85671799335888,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131,53.609976705740166
cbs,100.0,54.48369000704547,67.85671799335888,100.0,100.0,67.85671799335888,54.48369000704547,100.0,57.46270058476025,55.917635975515644,74.5490352639489,95.37255186617253,74.44408238678304,96.72790004498155,63.125306229268496,100.0,57.21174088873189,64.3806707432277,52.63924952848784,54.48369000704547,63.125306229268496,65.83827354181504,78.92097056791478,65.83827354181504,62.62064374430807,78.92097056791478,63.125306229268496,61.98163410126261,65.83827354181504,96.72790004498155,76.74736090592295,96.72790004498155,94.82635570520361,76.74736090592295,72.23531119703514,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644,57.46270058476025,65.52628782920067,54.48369000704547,100.0,57.46270058476025,57.46270058476025,78.66851810318029,77.09530031487091,100.0,88.43137966543131,97.68627593308626,54.48369000704547
cnbc,88.43137966543131,57.39982205906211,100.0,54.48369000704547,54.48369000704547,100.0,57.39982205906211,88.43137966543131,57.46270058476025,57.46270058476025,79.17648339777637,100.0,100.0,79.17648339777637,61.98163410126261,57.21174088873189,100.0,83.63950022490779,90.74510373234504,71.00912053632923,83.80393153160384,88.43137966543131,74.13177852601804,52.07741789299122,54.48369000704547,57.21174088873189,54.48369000704547,54.07388859505473,57.21174088873189,64.3806707432277,52.63924952848784,54.48369000704547,63.125306229268496,65.83827354181504,78.92097056791478,65.83827354181504,62.62064374430807,78.92097056791478,63.125306229268496,61.98163410126261,65.83827354181504,96.72790004498155,76.74736090592295,96.72790004498155,94.82635570520361,76.74736090592295,72.23531119703514,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,74.44408238678304,76.74736090592295,97.68627593308626,94.82635570520361,65.60401895893501,74.5490352639489,79.17648339777637,74.44408238678304,74.44408238678304,95.37255186617253,57.21174088873189,55.917635975515644
cnn,97.68627593308626,67.85671799335888,54.48369000704547,54.48369000704547,54.48369000704547,54.48369000704547,67.85671799335888,97.68627593308626,78.66851810318029,65.52628782920067,74.44408238678304,74.44408238678304,65.60401895893501,100.0,65.83827354181504,64.3806707432277,83.63950022490779,100.0,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,57.21174088873189,74.33955877013513,85.9261659403279,88.43137966543131,90.74510373234504,88.43137966543131,83.63950022490779,90.74510373234504,71.00912053632923,83.80393153160384,88.43137966543131,74.13177852601804,52.07741789299122,54.48369000704547,57.21174088873189,54.48369000704547,54.07388859505473,57.21174088873189,64.3806707432277,52.63924952848784,54.48369000704547,63.125306229268496,65.83827354181504,78.92097056791478,65.83827354181504,62.62064374430807,78.92097056791478,63.125306229268496,61.98163410126261,65.83827354181504,96.72790004498155,76.74736090592295,96.72790004498155,94.82635570520361,76.74736090592295,72.23531119703514,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,79.17648339777637,74.44408238678304,100.0,65.60401895893501,74.5490352639489,79.17648339777637,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253
commondreams,54.48369000704547,100.0,54.48369000704547,100.0,100.0,54.48369000704547,100.0,54.48369000704547,77.09530031487091,54.48369000704547,74.44408238678304,76.74736090592295,74.5490352639489,94.82635570520361,96.72790004498155,52.63924952848784,90.74510373234504,95.37255186617253,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,57.21174088873189,74.33955877013513,85.9261659403279,88.43137966543131,90.74510373234504,88.43137966543131,83.63950022490779,90.74510373234504,71.00912053632923,83.80393153160384,88.43137966543131,74.13177852601804,52.07741789299122,54.48369000704547,57.21174088873189,54.48369000704547,54.07388859505473,57.21174088873189,64.3806707432277,52.63924952848784,54.48369000704547,63.125306229268496,65.83827354181504,78.92097056791478,65.83827354181504,62.62064374430807,78.92097056791478,63.125306229268496,61.98163410126261,65.83827354181504,96.72790004498155,76.74736090592295,96.72790004498155,94.82635570520361,76.74736090592295,72.23531119703514,96.72790004498155,96.72790004498155,79.17648339777637,100.0,94.82635570520361
consortium,57.39982205906211,54.48369000704547,100.0,83.80393153160384,83.80393153160384,100.0,54.48369000704547,57.39982205906211,100.0,100.0,95.37255186617253,97.68627593308626,79.17648339777637,79.17648339777637,76.74736090592295,54.48369000704547,71.00912053632923,97.68627593308626,79.17648339777637,100.0,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,95.37255186617253,88.43137966543131,54.48369000704547,65.83827354181504,96.72790004498155,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,57.21174088873189,74.33955877013513,85.9261659403279,88.43137966543131,90.74510373234504,88.43137966543131,83.63950022490779,90.74510373234504,71.00912053632923,83.80393153160384,88.43137966543131,74.13177852601804,52.07741789299122,54.48369000704547,57.21174088873189,54.48369000704547,54.07388859505473,57.21174088873189,64.3806707432277,52.63924952848784,54.48369000704547,63.125306229268496,65.83827354181504,78.92097056791478,65.83827354181504,62.62064374430807
conversation,67.85671799335888,54.48369000704547,83.80393153160384,100.0,100.0,83.80393153160384,54.48369000704547,67.85671799335888,88.43137966543131,57.46270058476025,57.21174088873189,94.82635570520361,94.82635570520361,74.44408238678304,96.72790004498155,63.125306229268496,83.80393153160384,74.5490352639489,100.0,95.37255186617253,100.0,55.73585225986386,57.21174088873189,50.430115518215366,57.21174088873189,59.06604264065884,50.430115518215366,69.47988341994812,57.46270058476025,57.21174088873189,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,95.37255186617253,88.43137966543131,54.48369000704547,65.83827354181504,96.72790004498155,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,57.21174088873189,74.33955877013513,85.9261659403279,88.43137966543131,90.74510373234504,88.43137966543131,83.63950022490779,90.74510373234504,71.00912053632923,83.80393153160384
counterpunch,100.0,100.0,100.0,57.21174088873189,57.21174088873189,100.0,100.0,100.0,97.68627593308626,57.46270058476025,55.917635975515644,65.60401895893501,79.17648339777637,95.37255186617253,94.82635570520361,65.83827354181504,88.43137966543131,74.44408238678304,94.82635570520361,74.5490352639489,55.73585225986386,100.0,66.63099695786978,63.71065599624735,65.83827354181504,59.99197082725847,65.83827354181504,67.52533519203436,59.99197082725847,82.99766989139266,65.52628782920067,65.83827354181504,57.46270058476025,57.21174088873189,57.46270058476025,54.48369000704547,79.17648339777637,60.19318599644665,55.73585225986386,57.21174088873189,50.430115518215366,57.21174088873189,59.06604264065884,50.430115518215366,69.47988341994812,57.46270058476025,57.21174088873189,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,95.37255186617253,88.43137966543131,54.48369000704547,65.83827354181504,96.72790004498155,100.0,79.17648339777637,100.0,94.82635570520361,79.17648339777637,74.44408238678304,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253
dailycaller,54.48369000704547,83.80393153160384,57.21174088873189,88.43137966543131,88.43137966543131,57.21174088873189,83.80393153160384,54.48369000704547,54.48369000704547,78.66851810318029,57.46270058476025,74.5490352639489,74.44408238678304,100.0,76.74736090592295,78.92097056791478,74.13177852601804,100.0,79.17648339777637,95.37255186617253,57.21174088873189,66.63099695786978,100.0,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,85.36672414280952,65.52628782920067,65.83827354181504,65.52628782920067,63.93261125269463,78.66851810318029,66.63099695786978,63.71065599624735,65.83827354181504,59.99197082725847,65.83827354181504,67.52533519203436,59.99197082725847,82.99766989139266,65.52628782920067,65.83827354181504,57.46270058476025,57.21174088873189,57.46270058476025,54.48369000704547,79.17648339777637,60.19318599644665,55.73585225986386,57.21174088873189,50.430115518215366,57.21174088873189,59.06604264065884,50.430115518215366,69.47988341994812,57.46270058476025,57.21174088873189,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253
dailykos,54.48369000704547,100.0,88.43137966543131,53.609976705740166,53.609976705740166,88.43137966543131,100.0,54.48369000704547,57.39982205906211,77.09530031487091,65.52628782920067,79.17648339777637,95.37255186617253,79.17648339777637,72.23531119703514,65.83827354181504,52.07741789299122,95.37255186617253,74.44408238678304,97.68627593308626,50.430115518215366,63.71065599624735,57.39982205906211,100.0,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,85.36672414280952,65.52628782920067,65.83827354181504,65.52628782920067,63.93261125269463,78.66851810318029,66.63099695786978,63.71065599624735,65.83827354181504,59.99197082725847,65.83827354181504,67.52533519203436,59.99197082725847,82.99766989139266,65.52628782920067,65.83827354181504,57.46270058476025,57.21174088873189,57.46270058476025,54.48369000704547,79.17648339777637,60.19318599644665,55.73585225986386,57.21174088873189,50.430115518215366,57.21174088873189
dailymail,100.0,57.21174088873189,53.609976705740166,63.125306229268496,63.125306229268496,53.609976705740166,57.21174088873189,100.0,67.85671799335888,100.0,54.48369000704547,74.44408238678304,100.0,74.44408238678304,96.72790004498155,62.62064374430807,54.48369000704547,57.21174088873189,95.37255186617253,74.5490352639489,57.21174088873189,65.83827354181504,75.73345726396644,97.68627593308626,100.0,74.5490352639489,69.8327289960014,63.125306229268496,61.214917104043046,72.13907281903028,74.13177852601804,64.00690049479714,74.13177852601804,76.86275933086262,64.00690049479714,97.68627593308626,74.5490352639489,74.13177852601804,100.0,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,85.36672414280952,65.52628782920067,65.83827354181504,65.52628782920067,63.93261125269463,78.66851810318029
dailywire,83.80393153160384,88.43137966543131,63.125306229268496,83.80393153160384,83.80393153160384,63.125306229268496,88.43137966543131,83.80393153160384,100.0,88.43137966543131,100.0,74.44408238678304,74.44408238678304,100.0,96.72790004498155,78.92097056791478,57.21174088873189,74.33955877013513,100.0,74.44408238678304,59.06604264065884,59.99197082725847,83.63950022490779,57.39982205906211,74.5490352639489,100.0,92.68336207140476,88.2022758337376,94.82635570520361,58.0328465342071,72.0431657292691,89.65271141040722,92.68336207140476,85.9261659403279,92.68336207140476,88.43137966543131,85.9261659403279,75.08042916287204,88.2022758337376,92.68336207140476,68.52995033852136,68.52995033852136,82.53176636589998,69.56771127565096,74.5490352639489,74.13177852601804,74.5490352639489,69.8327289960014,63.125306229268496,61.214917104043046,72.13907281903028,74.13177852601804,64.00690049479714,74.13177852601804,76.86275933086262,64.00690049479714,97.68627593308626,74.5490352639489,74.13177852601804,100.0,63.125306229268496,53.609976705740166,81.4902074646901,86.11765559851757,81.4902074646901,97.68627593308626,57.39982205906211,75.73345726396644,83.63950022490779,86.11765559851757,93.0588277992588,86.11765559851757,81.34616021409988,93.0588277992588,69.8327289960014,81.4902074646901,86.11765559851757,63.125306229268496,53.609976705740166
defenseone,100.0,53.609976705740166,83.80393153160384,56.90009613627778,56.90009613627778,83.80393153160384,53.609976705740166,100.0,54.48369000704547,97.68627593308626,57.46270058476025,95.37255186617253,76.74736090592295,65.60401895893501,79.17648339777637,63.125306229268496,54.48369000704547,85.9261659403279,83.80393153160384,100.0,50.430115518215366,65.83827354181504,86.11765559851757,75.73345726396644,69.8327289960014,92.68336207140476,100.0,54.48369000704547,55.917635975515644,54.48369000704547,57.46270058476025,95.37255186617253,71.7573984977559,53.66771166687151,55.917635975515644,56.46754146080411,55.917635975515644,55.97839736073509,56.46754146080411,66.55087918818326,54.48369000704547,55.917635975515644,74.13177852601804,92.68336207140476,92.68336207140476,67.1158024321894,57.46270058476025,88.2022758337376,92.68336207140476,88.2022758337376,94.82635570520361,58.0328465342071,72.0431657292691,89.65271141040722,92.68336207140476,85.9261659403279,92.68336207140476,88.43137966543131,85.9261659403279,75.08042916287204,88.2022758337376,92.68336207140476,68.52995033852136,68.52995033852136,82.53176636589998,69.56771127565096,74.5490352639489,74.13177852601804,74.5490352639489,69.8327289960014,63.125306229268496,61.214917104043046,72.13907281903028,74.13177852601804,64.00690049479714,74.13177852601804,76.86275933086262,64.00690049479714,97.68627593308626
economist,57.21174088873189,63.125306229268496,56.90009613627778,100.0,100.0,56.90009613627778,63.125306229268496,57.21174088873189,54.48369000704547,54.48369000704547,57.46270058476025,57.21174088873189,97.68627593308626,74.5490352639489,100.0,61.98163410126261,54.07388859505473,88.43137966543131,52.63924952848784,95.37255186617253,69.47988341994812,67.52533519203436,93.0588277992588,83.63950022490779,63.125306229268496,88.2022758337376,54.48369000704547,100.0,88.43137966543131,55.917635975515644,56.90009613627778,55.917635975515644,57.21174088873189,90.74510373234504,68.87202625507615,54.837907920161214,56.90009613627778,55.254706084068175,56.90009613627778,57.46270058476025,55.254706084068175,68.19155297838017,55.917635975515644,56.90009613627778,58.80531416156176,65.52628782920067,57.39982205906211,57.39982205906211,81.92923735624956,83.80393153160384,54.48369000704547,55.917635975515644,54.48369000704547,57.46270058476025,95.37255186617253,71.7573984977559,53.66771166687151,55.917635975515644,56.46754146080411,55.917635975515644,55.97839736073509,56.46754146080411,66.55087918818326,54.48369000704547,55.917635975515644,74.13177852601804,92.68336207140476,92.68336207140476,67.1158024321894,57.46270058476025,88.2022758337376,92.68336207140476,88.2022758337376,94.82635570520361,58.0328465342071,72.0431657292691,89.65271141040722,92.68336207140476,85.9261659403279
federalist,88.43137966543131,83.80393153160384,100.0,88.43137966543131,88.43137966543131,100.0,83.80393153160384,88.43137966543131,100.0,57.39982205906211,78.66851810318029,55.917635975515644,94.82635570520361,79.17648339777637,94.82635570520361,65.83827354181504,57.21174088873189,90.74510373234504,61.98163410126261,95.37255186617253,57.46270058476025,59.99197082725847,86.11765559851757,86.11765559851757,61.214917104043046,94.82635570520361,55.917635975515644,88.43137966543131,100.0,65.52628782920067,57.46270058476025,100.0,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,95.37255186617253,59.06604264065884,67.44301651799513,56.90009613627778,56.90009613627778,84.47906711561083,88.43137966543131,55.917635975515644,56.90009613627778,55.917635975515644,57.21174088873189,90.74510373234504,68.87202625507615,54.837907920161214,56.90009613627778,55.254706084068175,56.90009613627778,57.46270058476025,55.254706084068175,68.19155297838017,55.917635975515644,56.90009613627778,58.80531416156176,65.52628782920067,57.39982205906211,57.39982205906211,81.92923735624956,83.80393153160384,54.48369000704547,55.917635975515644,54.48369000704547,57.46270058476025,95.37255186617253
foreignaffairs,53.609976705740166,56.90009613627778,88.43137966543131,54.48369000704547,54.48369000704547,88.43137966543131,56.90009613627778,53.609976705740166,83.80393153160384,67.85671799335888,77.09530031487091,57.46270058476025,65.60401895893501,94.82635570520361,79.17648339777637,96.72790004498155,64.3806707432277,88.43137966543131,96.72790004498155,88.43137966543131,57.21174088873189,82.99766989139266,81.34616021409988,93.0588277992588,72.13907281903028,58.0328465342071,54.48369000704547,55.917635975515644,65.52628782920067,100.0,90.74510373234504,65.52628782920067,56.46754146080411,90.74510373234504,95.37255186617253,90.74510373234504,93.0588277992588,55.917635975515644,69.47988341994812,92.68336207140476,95.37255186617253,83.80393153160384,95.37255186617253,90.460271283581,83.80393153160384,73.61948678444523,90.74510373234504,95.37255186617253,55.917635975515644,54.48369000704547,88.2022758337376,74.5490352639489,81.4902074646901,81.4902074646901,65.52628782920067,57.46270058476025,100.0,95.37255186617253,100.0,83.80393153160384,52.63924952848784,61.98163410126261,96.72790004498155,95.37255186617253,74.5490352639489,95.37255186617253,97.68627593308626,74.5490352639489,74.44408238678304,100.0,95.37255186617253,95.37255186617253,59.06604264065884,67.44301651799513,56.90009613627778,56.90009613627778,84.47906711561083,88.43137966543131,55.917635975515644
fox,63.125306229268496,100.0,54.48369000704547,95.37255186617253,95.37255186617253,54.48369000704547,100.0,63.125306229268496,100.0,100.0,100.0,65.52628782920067,74.5490352639489,79.17648339777637,74.44408238678304,76.74736090592295,52.63924952848784,83.63950022490779,95.37255186617253,54.48369000704547,95.37255186617253,65.52628782920067,93.0588277992588,86.11765559851757,74.13177852601804,72.0431657292691,57.46270058476025,56.90009613627778,57.46270058476025,90.74510373234504,100.0,55.254706084068175,55.254706084068175,86.11765559851757,95.37255186617253,57.21174088873189,57.46270058476025,57.21174088873189,55.917635975515644,83.80393153160384,63.8584747124991,55.73585225986386,57.46270058476025,52.63924952848784,57.46270058476025,58.80531416156176,52.63924952848784,69.47988341994812,57.21174088873189,57.46270058476025,90.74510373234504,57.39982205906211,56.90009613627778,96.72790004498155,72.91855412056492,90.74510373234504,90.74510373234504,65.52628782920067,56.46754146080411,90.74510373234504,95.37255186617253,90.74510373234504,93.0588277992588,55.917635975515644,69.47988341994812,92.68336207140476,95.37255186617253,83.80393153160384,95.37255186617253,90.460271283581,83.80393153160384,73.61948678444523,90.74510373234504,95.37255186617253,55.917635975515644,54.48369000704547,88.2022758337376,74.5490352639489,81.4902074646901
freebeacon,83.80393153160384,88.43137966543131,95.37255186617253,100.0,100.0,95.37255186617253,88.43137966543131,83.80393153160384,57.21174088873189,54.48369000704547,88.43137966543131,54.48369000704547,79.17648339777637,74.44408238678304,95.37255186617253,96.72790004498155,54.48369000704547,90.74510373234504,74.5490352639489,65.83827354181504,100.0,65.83827354181504,69.8327289960014,81.34616021409988,64.00690049479714,89.65271141040722,95.37255186617253,55.917635975515644,100.0,65.52628782920067,55.254706084068175,100.0,64.3806707432277,57.46270058476025,57.46270058476025,80.36740026988936,81.4902074646901,53.609976705740166,55.254706084068175,53.609976705740166,57.39982205906211,97.68627593308626,73.01757253576034,52.92267966487727,55.254706084068175,56.90009613627778,55.254706084068175,55.07560479208904,56.90009613627778,65.52628782920067,53.609976705740166,55.254706084068175,57.21174088873189,57.21174088873189,93.0588277992588,88.43137966543131,58.48170600064711,69.21790336521236,55.254706084068175,55.254706084068175,86.11765559851757,95.37255186617253,57.21174088873189,57.46270058476025,57.21174088873189,55.917635975515644,83.80393153160384,63.8584747124991,55.73585225986386,57.46270058476025,52.63924952848784,57.46270058476025,58.80531416156176,52.63924952848784,69.47988341994812,57.21174088873189,57.46270058476025,90.74510373234504,57.39982205906211
