,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
buzzfeed,88.43137966543131,77.09530031487091,72.23531119703514,100.0,100.0,72.23531119703514,77.09530031487091,88.43137966543131,78.17237080795053,85.18493734841294,100.0,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496,100.0,78.17237080795053,73.51821764733582,79.17648339777637,100.0,88.43137966543131,67.85671799335888,80.09659299822333,77.09530031487091,100.0,72.23531119703514,100.0,71.85233188065581,88.43137966543131,79.17648339777637,100.0,78.54340569959523,93.0588277992588,100.0,72.23531119703514,90.18370013494467,77.09530031487091,86.91160017992622,72.23531119703514,79.17648339777637,100.0,79.17648339777637,72.23531119703514,72.23531119703514,72.23531119703514,100.0,76.86275933086262,72.23531119703514,80.36740026988936,80.09659299822333,67.85671799335888,90.74510373234504,79.17648339777637,72.23531119703514,100.0,100.0,72.23531119703514,75.08042916287204,82.99766989139266,69.65579333803032
canary,67.85671799335888,100.0,100.0,71.85233188065581,71.85233188065581,100.0,100.0,67.85671799335888,73.51821764733582,77.09530031487091,88.43137966543131,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,88.43137966543131,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496,100.0,78.17237080795053,73.51821764733582,79.17648339777637,100.0,88.43137966543131,67.85671799335888,80.09659299822333,77.09530031487091,100.0,72.23531119703514,100.0,71.85233188065581,88.43137966543131,79.17648339777637,100.0,78.54340569959523,93.0588277992588,100.0,72.23531119703514,90.18370013494467,77.09530031487091,86.91160017992622,72.23531119703514,79.17648339777637,100.0,79.17648339777637,72.23531119703514,72.23531119703514,72.23531119703514,100.0,76.86275933086262,72.23531119703514,80.36740026988936,80.09659299822333,67.85671799335888,90.74510373234504,79.17648339777637
cbs,80.09659299822333,72.23531119703514,71.85233188065581,88.43137966543131,88.43137966543131,71.85233188065581,72.23531119703514,80.09659299822333,79.17648339777637,79.17648339777637,67.85671799335888,88.43137966543131,100.0,67.19729994922696,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,88.43137966543131,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496,100.0,78.17237080795053,73.51821764733582,79.17648339777637,100.0,88.43137966543131,67.85671799335888,80.09659299822333,77.09530031487091,100.0,72.23531119703514,100.0,71.85233188065581,88.43137966543131,79.17648339777637,100.0,78.54340569959523,93.0588277992588,100.0,72.23531119703514,90.18370013494467,77.09530031487091,86.91160017992622,72.23531119703514,79.17648339777637,100.0,79.17648339777637,72.23531119703514,72.23531119703514,72.23531119703514
cnbc,77.09530031487091,100.0,88.43137966543131,79.17648339777637,79.17648339777637,88.43137966543131,100.0,77.09530031487091,100.0,83.15583453939496,76.17875275875589,83.63950022490779,67.19729994922696,100.0,77.09530031487091,79.17648339777637,62.836088514306134,72.81989643179065,67.03450639325088,65.83827354181504,72.81989643179065,70.18975069548344,67.19729994922696,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,88.43137966543131,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496,100.0,78.17237080795053,73.51821764733582,79.17648339777637,100.0,88.43137966543131,67.85671799335888,80.09659299822333,77.09530031487091,100.0,72.23531119703514,100.0,71.85233188065581,88.43137966543131,79.17648339777637,100.0,78.54340569959523,93.0588277992588,100.0,72.23531119703514,90.18370013494467
cnn,100.0,71.85233188065581,79.17648339777637,100.0,100.0,79.17648339777637,71.85233188065581,100.0,88.43137966543131,100.0,83.63950022490779,100.0,72.23531119703514,77.09530031487091,100.0,86.91160017992622,90.18370013494467,85.18493734841294,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,62.836088514306134,72.81989643179065,67.03450639325088,65.83827354181504,72.81989643179065,70.18975069548344,67.19729994922696,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,88.43137966543131,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496,100.0,78.17237080795053,73.51821764733582,79.17648339777637,100.0,88.43137966543131,67.85671799335888,80.09659299822333,77.09530031487091,100.0,72.23531119703514
commondreams,72.23531119703514,88.43137966543131,100.0,78.54340569959523,78.54340569959523,100.0,88.43137966543131,72.23531119703514,67.85671799335888,78.17237080795053,71.85233188065581,77.09530031487091,69.92158713012141,79.17648339777637,86.91160017992622,100.0,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,86.91160017992622,73.61948678444523,79.30542282081444,86.91160017992622,77.21246067237321,79.04833747071848,86.91160017992622,90.18370013494467,85.18493734841294,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,62.836088514306134,72.81989643179065,67.03450639325088,65.83827354181504,72.81989643179065,70.18975069548344,67.19729994922696,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,88.43137966543131,88.43137966543131,67.85671799335888,76.17875275875589,83.63950022490779,71.85233188065581,85.18493734841294,77.09530031487091,79.17648339777637,83.15583453939496
conversation,100.0,79.17648339777637,78.54340569959523,93.0588277992588,93.0588277992588,78.54340569959523,79.17648339777637,100.0,80.09659299822333,73.51821764733582,85.18493734841294,79.17648339777637,80.09659299822333,62.836088514306134,90.18370013494467,80.09659299822333,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,79.30542282081444,72.23531119703514,62.836088514306134,100.0,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,86.91160017992622,73.61948678444523,79.30542282081444,86.91160017992622,77.21246067237321,79.04833747071848,86.91160017992622,90.18370013494467,85.18493734841294,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,62.836088514306134,72.81989643179065,67.03450639325088,65.83827354181504,72.81989643179065,70.18975069548344,67.19729994922696,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,88.43137966543131,83.63950022490779,100.0
counterpunch,71.85233188065581,100.0,93.0588277992588,100.0,100.0,93.0588277992588,100.0,71.85233188065581,77.09530031487091,79.17648339777637,77.09530031487091,88.43137966543131,72.23531119703514,72.81989643179065,85.18493734841294,72.23531119703514,88.43137966543131,100.0,76.74736090592295,68.44501077874139,72.52604893445367,76.74736090592295,90.460271283581,82.68567450815114,72.23531119703514,86.91160017992622,100.0,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,79.30542282081444,72.23531119703514,62.836088514306134,100.0,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,86.91160017992622,73.61948678444523,79.30542282081444,86.91160017992622,77.21246067237321,79.04833747071848,86.91160017992622,90.18370013494467,85.18493734841294,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,62.836088514306134,72.81989643179065,67.03450639325088
dailycaller,88.43137966543131,78.54340569959523,100.0,72.23531119703514,72.23531119703514,100.0,78.54340569959523,88.43137966543131,100.0,100.0,79.17648339777637,88.43137966543131,80.09659299822333,67.03450639325088,72.81989643179065,80.09659299822333,83.63950022490779,76.74736090592295,100.0,93.0588277992588,79.17648339777637,76.17875275875589,85.18493734841294,79.17648339777637,83.15583453939496,100.0,76.74736090592295,79.69715371057988,87.54021458143603,76.74736090592295,78.17237080795053,79.69715371057988,76.74736090592295,68.44501077874139,72.52604893445367,76.74736090592295,90.460271283581,82.68567450815114,72.23531119703514,86.91160017992622,100.0,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,79.30542282081444,72.23531119703514,62.836088514306134,100.0,72.23531119703514,69.92158713012141,80.09659299822333,72.23531119703514,80.09659299822333,93.0588277992588,86.91160017992622,73.61948678444523,79.30542282081444,86.91160017992622,77.21246067237321,79.04833747071848
dailykos,79.17648339777637,93.0588277992588,72.23531119703514,90.18370013494467,90.18370013494467,72.23531119703514,93.0588277992588,79.17648339777637,72.23531119703514,88.43137966543131,83.15583453939496,67.85671799335888,93.0588277992588,65.83827354181504,72.23531119703514,93.0588277992588,100.0,68.44501077874139,93.0588277992588,100.0,70.55110040483402,86.11765559851757,86.11765559851757,81.92923735624956,88.2022758337376,86.11765559851757,83.63950022490779,93.0588277992588,82.68567450815114,79.17648339777637,93.0588277992588,85.18493734841294,79.17648339777637,67.19729994922696,93.0588277992588,79.17648339777637,76.17875275875589,85.18493734841294,79.17648339777637,83.15583453939496,100.0,76.74736090592295,79.69715371057988,87.54021458143603,76.74736090592295,78.17237080795053,79.69715371057988,76.74736090592295,68.44501077874139,72.52604893445367,76.74736090592295,90.460271283581,82.68567450815114,72.23531119703514,86.91160017992622,100.0,72.81989643179065,72.23531119703514,100.0,88.43137966543131,83.63950022490779,100.0,77.09530031487091,79.17648339777637,79.30542282081444
dailymail,100.0,100.0,90.18370013494467,77.09530031487091,77.09530031487091,90.18370013494467,100.0,100.0,100.0,67.85671799335888,100.0,76.17875275875589,88.43137966543131,72.81989643179065,100.0,86.91160017992622,77.09530031487091,72.52604893445367,79.17648339777637,70.55110040483402,100.0,90.74510373234504,72.0431657292691,81.4902074646901,90.74510373234504,85.18493734841294,88.2022758337376,90.74510373234504,82.37920247680829,88.43137966543131,93.0588277992588,83.15583453939496,86.11765559851757,86.11765559851757,89.65271141040722,86.11765559851757,70.55110040483402,86.11765559851757,86.11765559851757,81.92923735624956,88.2022758337376,86.11765559851757,83.63950022490779,93.0588277992588,82.68567450815114,79.17648339777637,93.0588277992588,85.18493734841294,79.17648339777637,67.19729994922696,93.0588277992588,79.17648339777637,76.17875275875589,85.18493734841294,79.17648339777637,83.15583453939496,100.0,76.74736090592295,79.69715371057988,87.54021458143603,76.74736090592295,78.17237080795053,79.69715371057988,76.74736090592295,68.44501077874139
dailywire,78.54340569959523,72.23531119703514,77.09530031487091,86.91160017992622,86.91160017992622,77.09530031487091,72.23531119703514,78.54340569959523,71.85233188065581,80.09659299822333,78.17237080795053,83.63950022490779,83.63950022490779,70.18975069548344,88.43137966543131,73.61948678444523,79.17648339777637,76.74736090592295,76.17875275875589,86.11765559851757,90.74510373234504,100.0,90.18370013494467,77.09530031487091,70.18975069548344,80.09659299822333,77.09530031487091,67.85671799335888,71.85233188065581,77.09530031487091,100.0,83.15583453939496,95.37255186617253,88.43137966543131,81.92923735624956,90.74510373234504,81.4902074646901,90.74510373234504,90.74510373234504,72.0431657292691,81.4902074646901,90.74510373234504,85.18493734841294,88.2022758337376,90.74510373234504,82.37920247680829,88.43137966543131,93.0588277992588,83.15583453939496,86.11765559851757,86.11765559851757,89.65271141040722,86.11765559851757,70.55110040483402,86.11765559851757,86.11765559851757,81.92923735624956,88.2022758337376,86.11765559851757,83.63950022490779,93.0588277992588,82.68567450815114,79.17648339777637,93.0588277992588,85.18493734841294
