,aljazeera,alternet,americanconservative,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,federalist,fox,guardian,huffingtonpost,infowars,intercept,lewrockwell,mintpress,nationalreview,nbc,npr,nypost,nytimes,pjmedia,rawstory,redstate,rt,slate,spectator,techcrunch,time,usatoday,verge,vice,vox,wapo,wsj
federalist,67.77355282975994,11.865636934900392,69.56771127565096,93.0588277992588,93.0588277992588,69.56771127565096,11.865636934900392,67.77355282975994,27.34759060425852,44.27814563806055,16.449248648549762,42.156898327156554,44.37430076468648,49.73304668781806,76.29138340031912,81.2032168226623,39.84317426024282,79.69715371057988,42.156898327156554,63.125306229268496,100.0,64.91063717737747,26.83362071404759,92.68336207140476,85.18493734841294,34.844938701218574,80.23153290665772,76.40455166747519,33.382423498529036,90.18370013494467,43.99067070674667,24.457706444457926,30.54972663054466,36.29901220683928,47.54424725811911,64.60682750121278,63.125306229268496,38.34891297755366,42.808410195855885,74.97324771840232,37.44381540356394,53.37975185101185,65.29413899629394,36.97490388028466,29.897597080592554,34.51711242385158,26.25061245853699
fox,43.27835727213709,85.73724696291063,93.0588277992588,97.68627593308626,97.68627593308626,93.0588277992588,85.73724696291063,43.27835727213709,94.82635570520361,35.05067038406874,74.5490352639489,78.66851810318029,89.65271141040722,87.54021458143603,67.69060173457126,54.54253464702508,80.23153290665772,70.9169394469065,34.844938701218574,38.34891297755366,64.91063717737747,100.0,82.37920247680829,72.81989643179065,38.34891297755366,91.34283725407558,92.32624540163198,42.34229336069948,86.31182382406062,84.30755988829243,44.03848064229966,84.30755988829243,31.59823937550256,27.716949424998216,84.30755988829243,83.80393153160384,78.2953443453301,70.18975069548344,64.91063717737747,26.83362071404759,92.68336207140476,85.18493734841294,34.844938701218574,80.23153290665772,76.40455166747519,33.382423498529036,90.18370013494467
guardian,83.15583453939496,69.56771127565096,97.68627593308626,93.0588277992588,93.0588277992588,97.68627593308626,69.56771127565096,83.15583453939496,71.380813850743,39.66545799200283,76.17875275875589,39.39986077852898,87.54021458143603,31.13026292176775,68.87202625507615,76.40455166747519,80.09659299822333,32.90200205950161,45.98556779424933,42.808410195855885,26.83362071404759,82.37920247680829,100.0,80.09659299822333,100.0,81.2032168226623,54.54253464702508,76.40455166747519,80.23153290665772,56.03924272863898,74.13177852601804,85.73724696291063,60.66669086246645,73.01757253576034,86.50878626788017,37.91626846244333,38.522823301504914,86.50878626788017,91.65774923946745,81.7817184788306,82.37920247680829,72.81989643179065,38.34891297755366,91.34283725407558,92.32624540163198,42.34229336069948,86.31182382406062
huffingtonpost,11.865636934900392,93.0588277992588,93.0588277992588,44.27814563806055,44.27814563806055,93.0588277992588,93.0588277992588,11.865636934900392,88.43137966543131,91.65774923946745,64.08134338628993,74.5490352639489,44.954758727717724,91.65774923946745,88.2022758337376,80.23153290665772,70.18975069548344,78.2953443453301,44.08633145853821,74.97324771840232,92.68336207140476,72.81989643179065,80.09659299822333,100.0,75.40477579827355,72.62364764812122,91.34283725407558,83.63950022490779,57.84194113582954,74.44408238678304,80.78076445356649,56.52907146829052,76.74736090592295,86.11765559851757,62.052103792799485,69.13107076215275,82.37920247680829,70.18975069548344,47.54424725811911,45.3451554364918,72.23531119703514,79.17648339777637,80.09659299822333,100.0,81.2032168226623,54.54253464702508,76.40455166747519
infowars,85.73724696291063,97.68627593308626,44.27814563806055,60.66669086246645,60.66669086246645,44.27814563806055,97.68627593308626,85.73724696291063,67.77355282975994,86.50878626788017,6.3870559289766815,56.03924272863898,83.15583453939496,41.42118543312815,65.76001060657772,56.03924272863898,37.91626846244333,81.34616021409988,46.18415093786615,37.44381540356394,85.18493734841294,38.34891297755366,100.0,75.40477579827355,100.0,49.73304668781806,56.03924272863898,66.7918123663747,73.01757253576034,85.00535427466639,61.422510474723666,61.84108513432398,63.784489936425274,79.17648339777637,55.07560479208904,76.17875275875589,71.380813850743,62.9804149293802,91.34283725407558,80.09659299822333,67.60786306320767,51.798957780022256,53.49472181184589,68.78615581953284,75.40477579827355,72.62364764812122,91.34283725407558
intercept,69.56771127565096,93.0588277992588,60.66669086246645,67.52533519203436,67.52533519203436,60.66669086246645,93.0588277992588,69.56771127565096,43.27835727213709,27.34759060425852,65.99533978278531,80.09659299822333,36.80525324735749,83.80393153160384,69.8327289960014,74.13177852601804,80.64199560783423,79.17648339777637,26.178060165987716,53.37975185101185,34.844938701218574,91.34283725407558,81.2032168226623,72.62364764812122,49.73304668781806,100.0,53.2078265663297,56.03924272863898,55.856958226182826,38.91593183736332,49.25606965548075,43.942901547280364,23.08824823938471,53.2078265663297,59.00070507735315,14.674072412721173,69.13107076215275,50.32223751362079,21.74275112079822,44.03848064229966,72.0431657292691,73.01757253576034,61.98163410126261,55.49462896018209,67.44301651799513,37.48661813494996,49.73304668781806
lewrockwell,93.0588277992588,44.27814563806055,67.52533519203436,71.380813850743,71.380813850743,67.52533519203436,44.27814563806055,93.0588277992588,83.15583453939496,94.82635570520361,44.27814563806055,38.91593183736332,56.77606737954388,83.63950022490779,33.987866925374256,85.73724696291063,76.74736090592295,65.76001060657772,93.0588277992588,65.29413899629394,80.23153290665772,92.32624540163198,54.54253464702508,91.34283725407558,56.03924272863898,53.2078265663297,100.0,28.38659582600769,20.858460353335673,80.36740026988936,79.17648339777637,78.54340569959523,65.99533978278531,61.14596579112963,22.6371490530622,86.91160017992622,78.66851810318029,32.90200205950161,72.91855412056492,72.0431657292691,30.088768428915035,90.74510373234504,29.17585187823685,54.601455560127256,49.25606965548075,56.77606737954388,51.41179459481151
mintpress,97.68627593308626,60.66669086246645,71.380813850743,83.80393153160384,83.80393153160384,71.380813850743,60.66669086246645,97.68627593308626,11.865636934900392,71.380813850743,35.05067038406874,16.449248648549762,80.36740026988936,40.33462332769919,39.79869600962677,60.66669086246645,47.18826617955006,34.190919184560705,77.09530031487091,36.97490388028466,76.40455166747519,42.34229336069948,76.40455166747519,83.63950022490779,66.7918123663747,56.03924272863898,28.38659582600769,100.0,90.18370013494467,36.97490388028466,26.178060165987716,78.2953443453301,80.23153290665772,84.30755988829243,73.01757253576034,69.8327289960014,31.13026292176775,90.74510373234504,83.15583453939496,42.156898327156554,74.5490352639489,80.09659299822333,38.91593183736332,100.0,44.42244071246253,53.725518661725246,62.26430245273031
nationalreview,93.0588277992588,67.52533519203436,83.80393153160384,91.65774923946745,91.65774923946745,83.80393153160384,67.52533519203436,93.0588277992588,85.73724696291063,88.43137966543131,39.66545799200283,74.5490352639489,42.156898327156554,90.74510373234504,70.64213276976082,73.01757253576034,68.19155297838017,85.18493734841294,72.23531119703514,29.897597080592554,33.382423498529036,86.31182382406062,80.23153290665772,57.84194113582954,73.01757253576034,55.856958226182826,20.858460353335673,90.18370013494467,100.0,84.30755988829243,86.50878626788017,41.19316271598144,28.536258276267702,75.95507416846307,79.17648339777637,85.73724696291063,75.95507416846307,74.02851176222671,35.298411895750256,89.65271141040722,83.80393153160384,46.78434646098404,74.13177852601804,83.63950022490779,43.27835727213709,95.37255186617253,90.74510373234504
nbc,44.27814563806055,71.380813850743,91.65774923946745,34.844938701218574,34.844938701218574,91.65774923946745,71.380813850743,44.27814563806055,69.56771127565096,67.77355282975994,91.65774923946745,76.17875275875589,78.66851810318029,44.37430076468648,36.00555430954088,59.262684085436945,78.2953443453301,84.30755988829243,59.5263588036405,34.51711242385158,90.18370013494467,84.30755988829243,56.03924272863898,74.44408238678304,85.00535427466639,38.91593183736332,80.36740026988936,36.97490388028466,84.30755988829243,100.0,83.63950022490779,85.73724696291063,73.01757253576034,37.31558257081087,48.88816477356607,80.09659299822333,85.18493734841294,72.23531119703514,83.63950022490779,70.18975069548344,44.470622394070304,77.56761289040577,83.15583453939496,41.42118543312815,84.47906711561083,78.2953443453301,47.800005743024585
